content	date	key
"{""age"":32,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":647052,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":8,""predictive_idx"":8,""feature_positions"":""5_9_3_6_4_1_2_8_0_7"",""feature_dims"":""15_0_5_2_1_3_7_4_8_13_14_12_6_10_9_11"",""trial"":84,""block"":5,""block_trial"":4,""stim"":""1001111110"",""shuffled_stim"":""1011100111"",""label"":0,""rt"":3623,""button_value"":1,""completion_code"":31742}"	2017-08-11T15:37:52	5347172274929664
"{""age"":38,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":684897,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":4,""predictive_idx"":4,""feature_positions"":""9_7_2_5_0_3_1_6_4_8"",""feature_dims"":""12_0_3_6_4_7_10_15_13_14_1_5_8_2_11_9"",""trial"":71,""block"":4,""block_trial"":11,""stim"":""1100000000"",""shuffled_stim"":""0000101000"",""label"":0,""rt"":1916,""button_value"":1,""completion_code"":93463}"	2017-08-11T14:39:53	5347210795417600
"{""age"":25,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":806956,""dimension_condition"":16,""coherence_condition"":70,""predictive_dim"":11,""predictive_idx"":2,""feature_positions"":""8_1_0_4_7_14_5_2_13_11_10_3_6_15_12_9"",""feature_dims"":""10_0_11_15_14_1_3_8_7_6_12_13_4_2_5_9"",""trial"":65,""block"":4,""block_trial"":5,""stim"":""0011101111111101"",""shuffled_stim"":""1001100111111111"",""label"":1,""rt"":10367,""button_value"":1,""completion_code"":82577}"	2017-08-11T14:05:35	5347413866840064
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":366793,""dimension_condition"":4,""coherence_condition"":70,""predictive_dim"":9,""predictive_idx"":3,""feature_positions"":""2_1_3_0"",""feature_dims"":""13_4_12_9_2_5_14_3_8_1_15_11_10_6_7_0"",""trial"":25,""block"":2,""block_trial"":5,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":1507,""button_value"":1,""completion_code"":20608}"	2017-08-11T14:15:25	5348676318789632
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":576268,""dimension_condition"":10,""coherence_condition"":80,""predictive_dim"":3,""predictive_idx"":7,""feature_positions"":""3_2_9_4_8_7_1_0_5_6"",""feature_dims"":""6_0_13_5_9_10_2_3_12_4_14_15_8_7_1_11"",""trial"":17,""block"":1,""block_trial"":17,""stim"":""1000010010"",""shuffled_stim"":""0000100110"",""label"":0,""rt"":2787,""button_value"":1,""completion_code"":38446}"	2017-08-11T15:24:00	5348860062859264
"{""age"":39,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":208103,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":4,""predictive_idx"":8,""feature_positions"":""8_1_2_7_9_3_4_5_0_6"",""feature_dims"":""0_6_13_2_8_3_14_12_4_11_15_9_1_5_10_7"",""trial"":54,""block"":3,""block_trial"":14,""stim"":""0111111011"",""shuffled_stim"":""1110111101"",""label"":1,""rt"":472,""button_value"":0,""completion_code"":40409}"	2017-08-11T14:09:46	5349063134281728
"{""age"":35,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":978645,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""9_0_5_1_6_7_4_3_8_2"",""feature_dims"":""0_3_4_14_10_15_8_12_5_2_13_11_7_1_6_9"",""trial"":51,""block"":3,""block_trial"":11,""stim"":""1101001001"",""shuffled_stim"":""1101100100"",""label"":0,""rt"":1713,""button_value"":1,""completion_code"":44443}"	2017-08-11T14:31:14	5349468740255744
"{""age"":52,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":980170,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""1_0_2_3"",""feature_dims"":""0_3_6_15_8_7_9_11_12_13_10_4_14_5_1_2"",""trial"":31,""block"":2,""block_trial"":11,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":1287,""button_value"":1,""completion_code"":94249}"	2017-08-11T14:04:23	5350101711060992
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":576268,""dimension_condition"":10,""coherence_condition"":80,""predictive_dim"":3,""predictive_idx"":7,""feature_positions"":""3_2_9_4_8_7_1_0_5_6"",""feature_dims"":""6_0_13_5_9_10_2_3_12_4_14_15_8_7_1_11"",""trial"":87,""block"":5,""block_trial"":7,""stim"":""0001100000"",""shuffled_stim"":""1001000000"",""label"":0,""rt"":1644,""button_value"":1,""completion_code"":38446}"	2017-08-11T15:33:51	5351324166127616
"{""age"":32,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":323277,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":14,""predictive_idx"":3,""feature_positions"":""6_5_3_0_8_4_1_9_7_2"",""feature_dims"":""5_11_9_14_2_1_4_6_12_10_15_8_7_3_13_0"",""trial"":1,""block"":1,""block_trial"":1,""stim"":""0000000001"",""shuffled_stim"":""0000000100"",""label"":0,""rt"":4565,""button_value"":0,""completion_code"":52128}"	2017-08-11T14:01:38	5351665616027648
"{""age"":29,""gender"":""male"",""country"":""India"",""experiment"":""exp_two_no_timer"",""subject_ID"":334524,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":3,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""7_5_3_8_12_14_6_13_10_1_9_2_0_11_15_4"",""trial"":26,""block"":2,""block_trial"":6,""stim"":""1101"",""shuffled_stim"":""1011"",""label"":1,""rt"":2289,""button_value"":1,""completion_code"":26181}"	2017-08-11T14:34:50	5351759300001792
"{""age"":52,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":779788,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":1,""predictive_idx"":1,""feature_positions"":""3_0_2_1"",""feature_dims"":""5_1_4_13_14_9_2_6_7_12_15_3_0_11_10_8"",""trial"":95,""block"":5,""block_trial"":15,""stim"":""0001"",""shuffled_stim"":""1000"",""label"":0,""rt"":3110,""button_value"":0,""completion_code"":13545}"	2017-08-11T14:27:53	5352593328963584
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":691210,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":10,""predictive_idx"":1,""feature_positions"":""3_0_2_1"",""feature_dims"":""9_10_11_3_12_5_4_0_2_8_13_1_7_6_15_14"",""trial"":11,""block"":1,""block_trial"":11,""stim"":""1011"",""shuffled_stim"":""1110"",""label"":1,""rt"":1042,""button_value"":1,""completion_code"":23242}"	2017-08-11T14:16:12	5352773986025472
"{""age"":52,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":980170,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""1_0_2_3"",""feature_dims"":""0_3_6_15_8_7_9_11_12_13_10_4_14_5_1_2"",""trial"":44,""block"":3,""block_trial"":4,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":1255,""button_value"":1,""completion_code"":94249}"	2017-08-11T14:05:39	5353812562804736
"{""age"":25,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":773914,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":4,""predictive_idx"":6,""feature_positions"":""2_7_5_3_4_8_0_6_1_9"",""feature_dims"":""11_13_15_6_7_5_4_1_3_14_9_2_0_8_10_12"",""trial"":86,""block"":5,""block_trial"":6,""stim"":""0000001000"",""shuffled_stim"":""0000000100"",""label"":0,""rt"":1994,""button_value"":0,""completion_code"":65897}"	2017-08-11T15:15:48	5354210384150528
"{""age"":34,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":917082,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":12,""predictive_idx"":9,""feature_positions"":""2_8_9_5_6_4_3_7_1_0"",""feature_dims"":""9_4_13_8_11_10_7_6_5_12_14_1_0_3_15_2"",""trial"":34,""block"":2,""block_trial"":14,""stim"":""0111111011"",""shuffled_stim"":""1111111010"",""label"":1,""rt"":1429,""button_value"":0,""completion_code"":30226}"	2017-08-11T13:55:26	5354843354955776
"{""age"":38,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":684897,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":4,""predictive_idx"":4,""feature_positions"":""9_7_2_5_0_3_1_6_4_8"",""feature_dims"":""12_0_3_6_4_7_10_15_13_14_1_5_8_2_11_9"",""trial"":76,""block"":4,""block_trial"":16,""stim"":""0010000001"",""shuffled_stim"":""1010000000"",""label"":0,""rt"":2276,""button_value"":0,""completion_code"":93463}"	2017-08-11T14:40:20	5355653493161984
"{""age"":26,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":817640,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":13,""predictive_idx"":1,""feature_positions"":""3_0_1_2"",""feature_dims"":""2_13_3_7_6_5_9_10_11_4_12_0_14_15_1_8"",""trial"":20,""block"":1,""block_trial"":20,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":1765,""button_value"":1,""completion_code"":52116}"	2017-08-11T15:45:04	5356294785466368
"{""age"":38,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":709828,""dimension_condition"":10,""coherence_condition"":80,""predictive_dim"":7,""predictive_idx"":0,""feature_positions"":""0_2_3_9_8_7_5_1_6_4"",""feature_dims"":""7_5_15_14_4_10_2_6_12_1_13_8_3_9_11_0"",""trial"":48,""block"":3,""block_trial"":8,""stim"":""0000110000"",""shuffled_stim"":""0000001001"",""label"":0,""rt"":8284,""button_value"":0,""completion_code"":90945}"	2017-08-11T14:11:43	5356510339137536
"{""age"":52,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":980170,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""1_0_2_3"",""feature_dims"":""0_3_6_15_8_7_9_11_12_13_10_4_14_5_1_2"",""trial"":9,""block"":1,""block_trial"":9,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":1867,""button_value"":1,""completion_code"":94249}"	2017-08-11T14:02:05	5356587916984320
"{""age"":45,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":288583,""dimension_condition"":16,""coherence_condition"":80,""predictive_dim"":6,""predictive_idx"":4,""feature_positions"":""6_4_15_13_0_10_11_5_2_1_8_9_12_7_14_3"",""feature_dims"":""12_7_10_15_6_9_11_1_14_5_0_3_13_8_2_4"",""trial"":56,""block"":3,""block_trial"":16,""stim"":""0000000100000010"",""shuffled_stim"":""0000000000000110"",""label"":0,""rt"":1215,""button_value"":0,""completion_code"":40754}"	2017-08-11T14:00:36	5356930440626176
"{""age"":25,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":773914,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":4,""predictive_idx"":6,""feature_positions"":""2_7_5_3_4_8_0_6_1_9"",""feature_dims"":""11_13_15_6_7_5_4_1_3_14_9_2_0_8_10_12"",""trial"":84,""block"":5,""block_trial"":4,""stim"":""1011110111"",""shuffled_stim"":""1111111001"",""label"":1,""rt"":4089,""button_value"":1,""completion_code"":65897}"	2017-08-11T15:15:37	5357039425421312
"{""age"":37,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":232855,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":3,""predictive_idx"":3,""feature_positions"":""2_3_1_0"",""feature_dims"":""7_1_2_3_13_6_4_9_11_0_12_14_5_15_8_10"",""trial"":22,""block"":2,""block_trial"":2,""stim"":""1110"",""shuffled_stim"":""1011"",""label"":1,""rt"":3182,""button_value"":1,""completion_code"":97593}"	2017-08-11T14:27:36	5357377654095872
"{""age"":32,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":90316,""dimension_condition"":16,""coherence_condition"":90,""predictive_dim"":0,""predictive_idx"":0,""feature_positions"":""0_13_6_9_7_11_15_1_4_10_14_2_12_8_5_3"",""feature_dims"":""0_2_4_15_13_14_12_10_3_7_1_6_9_5_8_11"",""trial"":14,""block"":1,""block_trial"":14,""stim"":""1100111111111111"",""shuffled_stim"":""1111111111101110"",""label"":1,""rt"":2284,""button_value"":0,""completion_code"":46590}"	2017-08-11T14:14:33	5358598230114304
"{""age"":29,""gender"":""male"",""country"":""India"",""experiment"":""exp_two_no_timer"",""subject_ID"":334524,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":3,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""7_5_3_8_12_14_6_13_10_1_9_2_0_11_15_4"",""trial"":28,""block"":2,""block_trial"":8,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":1951,""button_value"":0,""completion_code"":26181}"	2017-08-11T14:35:01	5358779155611648
"{""age"":41,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":457988,""dimension_condition"":16,""coherence_condition"":90,""predictive_dim"":6,""predictive_idx"":15,""feature_positions"":""1_14_10_9_8_6_13_7_15_5_12_4_2_3_11_0"",""feature_dims"":""14_10_11_12_1_7_4_5_3_0_2_15_13_9_8_6"",""trial"":51,""block"":3,""block_trial"":11,""stim"":""0000000000000001"",""shuffled_stim"":""0000000010000000"",""label"":0,""rt"":1252,""button_value"":1,""completion_code"":69513}"	2017-08-11T14:34:56	5360044828786688
"{""age"":38,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":684897,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":4,""predictive_idx"":4,""feature_positions"":""9_7_2_5_0_3_1_6_4_8"",""feature_dims"":""12_0_3_6_4_7_10_15_13_14_1_5_8_2_11_9"",""trial"":51,""block"":3,""block_trial"":11,""stim"":""1111111101"",""shuffled_stim"":""1111111110"",""label"":1,""rt"":1939,""button_value"":1,""completion_code"":93463}"	2017-08-11T14:37:57	5360737660698624
"{""age"":29,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":276148,""dimension_condition"":10,""coherence_condition"":80,""predictive_dim"":12,""predictive_idx"":3,""feature_positions"":""1_9_6_0_2_3_5_4_7_8"",""feature_dims"":""11_10_2_12_13_5_15_0_3_4_9_6_8_7_14_1"",""trial"":79,""block"":4,""block_trial"":19,""stim"":""1110111111"",""shuffled_stim"":""1111101111"",""label"":1,""rt"":3647,""button_value"":0,""completion_code"":98117}"	2017-08-11T14:20:12	5360853356380160
"{""age"":29,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":928354,""dimension_condition"":4,""coherence_condition"":70,""predictive_dim"":7,""predictive_idx"":1,""feature_positions"":""1_0_2_3"",""feature_dims"":""4_7_3_9_1_15_6_0_11_14_2_12_13_10_8_5"",""trial"":63,""block"":4,""block_trial"":3,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":629,""button_value"":1,""completion_code"":76596}"	2017-08-11T14:28:34	5361487937798144
"{""age"":25,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":806956,""dimension_condition"":16,""coherence_condition"":70,""predictive_dim"":11,""predictive_idx"":2,""feature_positions"":""8_1_0_4_7_14_5_2_13_11_10_3_6_15_12_9"",""feature_dims"":""10_0_11_15_14_1_3_8_7_6_12_13_4_2_5_9"",""trial"":27,""block"":2,""block_trial"":7,""stim"":""1100101111110111"",""shuffled_stim"":""1111110011101101"",""label"":1,""rt"":3276,""button_value"":0,""completion_code"":82577}"	2017-08-11T13:57:15	5361890993635328
"{""age"":29,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":928354,""dimension_condition"":4,""coherence_condition"":70,""predictive_dim"":7,""predictive_idx"":1,""feature_positions"":""1_0_2_3"",""feature_dims"":""4_7_3_9_1_15_6_0_11_14_2_12_13_10_8_5"",""trial"":12,""block"":1,""block_trial"":12,""stim"":""0100"",""shuffled_stim"":""1000"",""label"":0,""rt"":2194,""button_value"":0,""completion_code"":76596}"	2017-08-11T14:23:32	5362515240288256
"{""age"":36,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":656820,""dimension_condition"":4,""coherence_condition"":70,""predictive_dim"":5,""predictive_idx"":0,""feature_positions"":""0_3_2_1"",""feature_dims"":""5_7_3_1_10_6_14_13_2_9_15_11_4_12_0_8"",""trial"":32,""block"":2,""block_trial"":12,""stim"":""1000"",""shuffled_stim"":""1000"",""label"":0,""rt"":3169,""button_value"":1,""completion_code"":33260}"	2017-08-11T14:38:06	5362799245000704
"{""age"":35,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":550357,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":14,""predictive_idx"":0,""feature_positions"":""0_3_1_2"",""feature_dims"":""14_6_13_9_4_15_7_10_8_11_12_5_0_2_1_3"",""trial"":8,""block"":1,""block_trial"":8,""stim"":""1011"",""shuffled_stim"":""1101"",""label"":1,""rt"":751,""button_value"":1,""completion_code"":13153}"	2017-08-11T14:09:10	5363958349299712
"{""age"":27,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":990539,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":2,""predictive_idx"":0,""feature_positions"":""0_6_3_7_5_1_2_8_4_9"",""feature_dims"":""2_7_1_4_15_6_5_13_14_12_8_0_11_10_3_9"",""trial"":91,""block"":5,""block_trial"":11,""stim"":""1111101111"",""shuffled_stim"":""1111011111"",""label"":1,""rt"":1266,""button_value"":1,""completion_code"":48653}"	2017-08-11T14:43:58	5364564208123904
"{""age"":40,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":850465,""dimension_condition"":16,""coherence_condition"":80,""predictive_dim"":15,""predictive_idx"":11,""feature_positions"":""11_14_4_7_13_15_10_12_3_5_6_0_1_8_9_2"",""feature_dims"":""10_11_7_4_0_12_6_14_13_3_9_15_1_2_8_5"",""trial"":29,""block"":2,""block_trial"":9,""stim"":""0000000000000001"",""shuffled_stim"":""0000010000000000"",""label"":0,""rt"":2935,""button_value"":0,""completion_code"":28136}"	2017-08-11T14:10:16	5365835518443520
"{""age"":32,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":647052,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":8,""predictive_idx"":8,""feature_positions"":""5_9_3_6_4_1_2_8_0_7"",""feature_dims"":""15_0_5_2_1_3_7_4_8_13_14_12_6_10_9_11"",""trial"":77,""block"":4,""block_trial"":17,""stim"":""0111001110"",""shuffled_stim"":""0011011101"",""label"":0,""rt"":2435,""button_value"":0,""completion_code"":31742}"	2017-08-11T15:37:05	5366268504834048
"{""age"":47,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":601984,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":7,""predictive_idx"":4,""feature_positions"":""8_1_4_6_0_7_9_2_5_3"",""feature_dims"":""6_1_3_8_7_10_15_5_2_0_4_14_11_12_13_9"",""trial"":8,""block"":1,""block_trial"":8,""stim"":""1111101111"",""shuffled_stim"":""1111111101"",""label"":1,""rt"":1805,""button_value"":1,""completion_code"":54526}"	2017-08-11T15:03:25	5366655320326144
"{""age"":29,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":928354,""dimension_condition"":4,""coherence_condition"":70,""predictive_dim"":7,""predictive_idx"":1,""feature_positions"":""1_0_2_3"",""feature_dims"":""4_7_3_9_1_15_6_0_11_14_2_12_13_10_8_5"",""trial"":89,""block"":5,""block_trial"":9,""stim"":""1101"",""shuffled_stim"":""1101"",""label"":0,""rt"":431,""button_value"":1,""completion_code"":76596}"	2017-08-11T14:30:37	5367693897105408
"{""age"":38,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":709828,""dimension_condition"":10,""coherence_condition"":80,""predictive_dim"":7,""predictive_idx"":0,""feature_positions"":""0_2_3_9_8_7_5_1_6_4"",""feature_dims"":""7_5_15_14_4_10_2_6_12_1_13_8_3_9_11_0"",""trial"":8,""block"":1,""block_trial"":8,""stim"":""0111101000"",""shuffled_stim"":""0110000111"",""label"":1,""rt"":1336,""button_value"":1,""completion_code"":90945}"	2017-08-11T14:05:02	5368840921808896
"{""age"":29,""gender"":""male"",""country"":""India"",""experiment"":""exp_two_no_timer"",""subject_ID"":334524,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":3,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""7_5_3_8_12_14_6_13_10_1_9_2_0_11_15_4"",""trial"":4,""block"":1,""block_trial"":4,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":2613,""button_value"":1,""completion_code"":26181}"	2017-08-11T14:32:12	5369026142273536
"{""age"":41,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":457988,""dimension_condition"":16,""coherence_condition"":90,""predictive_dim"":6,""predictive_idx"":15,""feature_positions"":""1_14_10_9_8_6_13_7_15_5_12_4_2_3_11_0"",""feature_dims"":""14_10_11_12_1_7_4_5_3_0_2_15_13_9_8_6"",""trial"":91,""block"":5,""block_trial"":11,""stim"":""0000000000001100"",""shuffled_stim"":""0000001000100000"",""label"":0,""rt"":2019,""button_value"":0,""completion_code"":69513}"	2017-08-11T14:40:49	5369257802072064
"{""age"":32,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":323277,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":14,""predictive_idx"":3,""feature_positions"":""6_5_3_0_8_4_1_9_7_2"",""feature_dims"":""5_11_9_14_2_1_4_6_12_10_15_8_7_3_13_0"",""trial"":32,""block"":2,""block_trial"":12,""stim"":""0000000001"",""shuffled_stim"":""0000000100"",""label"":0,""rt"":1963,""button_value"":0,""completion_code"":52128}"	2017-08-11T14:05:08	5369533753720832
"{""age"":33,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":129725,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":6,""predictive_idx"":0,""feature_positions"":""0_5_7_1_6_2_8_4_9_3"",""feature_dims"":""6_12_14_1_2_13_9_8_11_5_10_3_4_0_15_7"",""trial"":65,""block"":4,""block_trial"":5,""stim"":""0000101000"",""shuffled_stim"":""0000100100"",""label"":0,""rt"":7176,""button_value"":1,""completion_code"":92054}"	2017-08-11T14:00:02	5370284030820352
"{""age"":28,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":38237,""dimension_condition"":10,""coherence_condition"":80,""predictive_dim"":3,""predictive_idx"":7,""feature_positions"":""5_8_4_6_7_2_3_0_9_1"",""feature_dims"":""6_10_0_2_9_4_11_3_7_15_5_13_8_1_12_14"",""trial"":59,""block"":3,""block_trial"":19,""stim"":""1000000010"",""shuffled_stim"":""0100000100"",""label"":0,""rt"":1281,""button_value"":0,""completion_code"":61746}"	2017-08-11T15:43:43	5370366172069888
"{""age"":33,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":129725,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":6,""predictive_idx"":0,""feature_positions"":""0_5_7_1_6_2_8_4_9_3"",""feature_dims"":""6_12_14_1_2_13_9_8_11_5_10_3_4_0_15_7"",""trial"":7,""block"":1,""block_trial"":7,""stim"":""1111111111"",""shuffled_stim"":""1111111111"",""label"":1,""rt"":1062,""button_value"":1,""completion_code"":92054}"	2017-08-11T13:53:54	5371311333310464
"{""age"":47,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":601984,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":7,""predictive_idx"":4,""feature_positions"":""8_1_4_6_0_7_9_2_5_3"",""feature_dims"":""6_1_3_8_7_10_15_5_2_0_4_14_11_12_13_9"",""trial"":21,""block"":2,""block_trial"":1,""stim"":""0100001000"",""shuffled_stim"":""0101000000"",""label"":0,""rt"":2291,""button_value"":0,""completion_code"":54526}"	2017-08-11T15:04:52	5371404748849152
"{""age"":25,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":806956,""dimension_condition"":16,""coherence_condition"":70,""predictive_dim"":11,""predictive_idx"":2,""feature_positions"":""8_1_0_4_7_14_5_2_13_11_10_3_6_15_12_9"",""feature_dims"":""10_0_11_15_14_1_3_8_7_6_12_13_4_2_5_9"",""trial"":49,""block"":3,""block_trial"":9,""stim"":""1011001111111101"",""shuffled_stim"":""1010100111111111"",""label"":1,""rt"":31221,""button_value"":1,""completion_code"":82577}"	2017-08-11T14:01:23	5371595338022912
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":252050,""dimension_condition"":4,""coherence_condition"":70,""predictive_dim"":8,""predictive_idx"":2,""feature_positions"":""2_3_0_1"",""feature_dims"":""10_14_8_12_2_3_11_9_0_15_5_7_4_6_13_1"",""trial"":86,""block"":5,""block_trial"":6,""stim"":""0100"",""shuffled_stim"":""0001"",""label"":0,""rt"":942,""button_value"":0,""completion_code"":14643}"	2017-08-11T14:20:44	5372435541000192
"{""age"":35,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":550357,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":14,""predictive_idx"":0,""feature_positions"":""0_3_1_2"",""feature_dims"":""14_6_13_9_4_15_7_10_8_11_12_5_0_2_1_3"",""trial"":76,""block"":4,""block_trial"":16,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":1794,""button_value"":0,""completion_code"":13153}"	2017-08-11T14:15:47	5372551773552640
"{""age"":21,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":635133,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":2,""predictive_idx"":4,""feature_positions"":""6_4_3_2_0_1_9_8_5_7"",""feature_dims"":""5_1_14_12_2_10_15_9_7_8_4_13_6_3_0_11"",""trial"":38,""block"":2,""block_trial"":18,""stim"":""1001000100"",""shuffled_stim"":""0010100001"",""label"":0,""rt"":755,""button_value"":1,""completion_code"":66292}"	2017-08-11T14:02:11	5373360301146112
"{""age"":24,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":739468,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":1,""predictive_idx"":1,""feature_positions"":""3_0_2_1"",""feature_dims"":""14_1_9_2_4_3_11_15_6_13_5_10_8_7_0_12"",""trial"":80,""block"":4,""block_trial"":20,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":15474,""button_value"":1,""completion_code"":80380}"	2017-08-11T15:24:56	5374102525181952
