content	date	key
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":735906,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":2,""feature_positions"":""2_1_0_3"",""feature_dims"":""6_11_13_8_14_5_1_10_4_15_3_0_7_9_2_12"",""trial"":71,""block"":4,""block_trial"":11,""stim"":""0010"",""shuffled_stim"":""1000"",""label"":0,""rt"":859,""button_value"":0,""completion_code"":66460}"	2017-08-10T19:15:42	5537432615256064
"{""age"":28,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":829361,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":13,""predictive_idx"":4,""feature_positions"":""4_3_5_12_0_1_15_11_8_7_14_6_13_10_2_9"",""feature_dims"":""3_11_15_0_13_12_5_9_4_14_2_1_6_7_8_10"",""trial"":74,""block"":4,""block_trial"":14,""stim"":""1110111011111101"",""shuffled_stim"":""1011111110011111"",""label"":1,""rt"":4332,""button_value"":1,""completion_code"":23132}"	2017-08-10T19:30:27	5538630642696192
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":583424,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":15,""predictive_idx"":11,""feature_positions"":""2_14_9_4_3_13_15_6_10_7_8_0_1_12_5_11"",""feature_dims"":""10_7_5_2_6_3_0_4_9_13_8_15_11_1_12_14"",""trial"":45,""block"":3,""block_trial"":5,""stim"":""1101111101011011"",""shuffled_stim"":""0111101101011111"",""label"":1,""rt"":1588,""button_value"":0,""completion_code"":88748}"	2017-08-10T18:53:29	5538676276723712
"{""age"":35,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":86501,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":14,""predictive_idx"":5,""feature_positions"":""4_5_9_7_2_0_3_8_6_1"",""feature_dims"":""10_3_5_11_12_14_0_7_4_13_15_6_8_9_2_1"",""trial"":33,""block"":2,""block_trial"":13,""stim"":""1000111100"",""shuffled_stim"":""1101010010"",""label"":1,""rt"":984,""button_value"":1,""completion_code"":19684}"	2017-08-10T19:22:00	5539880209743872
"{""age"":54,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":5302,""dimension_condition"":4,""structure_condition"":""family"",""predictive_dim"":5,""predictive_idx"":3,""feature_positions"":""2_3_1_0"",""feature_dims"":""8_1_12_5_10_15_2_0_3_13_11_7_6_14_9_4"",""trial"":5,""block"":1,""block_trial"":5,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":1604,""button_value"":1,""completion_code"":15320}"	2017-08-10T19:07:13	5540686321418240
"{""age"":23,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":709551,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":8,""predictive_idx"":12,""feature_positions"":""1_13_2_4_11_5_14_7_15_12_3_9_0_6_8_10"",""feature_dims"":""11_4_2_13_14_3_9_6_1_0_15_7_8_5_12_10"",""trial"":70,""block"":4,""block_trial"":10,""stim"":""1100000001100000"",""shuffled_stim"":""1000000000011001"",""label"":0,""rt"":1102,""button_value"":1,""completion_code"":91823}"	2017-08-10T19:02:41	5540724841906176
"{""age"":25,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":830443,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":9,""predictive_idx"":3,""feature_positions"":""4_9_2_0_14_13_1_6_7_12_11_5_10_8_3_15"",""feature_dims"":""10_11_5_9_13_8_2_12_6_14_3_1_15_4_0_7"",""trial"":40,""block"":2,""block_trial"":20,""stim"":""1011010101111100"",""shuffled_stim"":""0111010011111010"",""label"":1,""rt"":1419,""button_value"":0,""completion_code"":27747}"	2017-08-10T19:38:38	5541133534887936
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":282019,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":14,""predictive_idx"":7,""feature_positions"":""7_4_12_2_10_13_15_0_14_3_11_9_1_5_8_6"",""feature_dims"":""5_2_7_13_6_11_15_14_4_3_0_12_1_9_10_8"",""trial"":65,""block"":4,""block_trial"":5,""stim"":""1111010100011011"",""shuffled_stim"":""1011001111101100"",""label"":1,""rt"":2880,""button_value"":1,""completion_code"":88003}"	2017-08-10T19:08:12	5542095607562240
"{""age"":52,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":308355,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":9,""predictive_idx"":4,""feature_positions"":""3_4_7_5_0_1_8_2_9_6"",""feature_dims"":""6_5_2_15_9_7_8_12_11_13_10_4_14_0_1_3"",""trial"":75,""block"":4,""block_trial"":15,""stim"":""0000111100"",""shuffled_stim"":""0111000001"",""label"":0,""rt"":1099,""button_value"":0,""completion_code"":13989}"	2017-08-10T20:06:34	5542911919783936
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":670021,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":11,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""12_10_11_13_15_5_14_4_1_9_0_3_8_6_2_7"",""trial"":35,""block"":2,""block_trial"":15,""stim"":""0011"",""shuffled_stim"":""0101"",""label"":0,""rt"":678,""button_value"":0,""completion_code"":37268}"	2017-08-10T18:57:57	5543316183580672
"{""age"":34,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":88411,""dimension_condition"":16,""structure_condition"":""rule"",""predictive_dim"":0,""predictive_idx"":15,""feature_positions"":""7_10_2_6_3_1_13_12_5_11_8_9_14_15_4_0"",""feature_dims"":""8_3_7_4_15_9_1_5_2_6_11_12_13_10_14_0"",""trial"":69,""block"":4,""block_trial"":9,""stim"":""1100010001000111"",""shuffled_stim"":""0000011010011101"",""label"":1,""rt"":795,""button_value"":1,""completion_code"":55821}"	2017-08-10T18:53:52	5543715883974656
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":171098,""dimension_condition"":10,""structure_condition"":""family"",""predictive_dim"":8,""predictive_idx"":2,""feature_positions"":""6_4_0_5_8_9_3_2_7_1"",""feature_dims"":""13_15_8_0_12_11_5_4_6_10_14_2_3_9_1_7"",""trial"":90,""block"":5,""block_trial"":10,""stim"":""1101111111"",""shuffled_stim"":""1111111011"",""label"":1,""rt"":1512,""button_value"":1,""completion_code"":94264}"	2017-08-10T19:41:53	5544337312055296
"{""age"":36,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":817340,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":0,""predictive_idx"":13,""feature_positions"":""8_6_11_4_12_9_10_1_5_7_15_13_14_0_2_3"",""feature_dims"":""11_15_12_13_10_1_9_7_5_3_14_8_2_0_4_6"",""trial"":7,""block"":1,""block_trial"":7,""stim"":""1111011001111011"",""shuffled_stim"":""0110111110101111"",""label"":1,""rt"":3293,""button_value"":0,""completion_code"":46460}"	2017-08-10T18:49:00	5544527901229056
"{""age"":33,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":278449,""dimension_condition"":10,""structure_condition"":""family"",""predictive_dim"":3,""predictive_idx"":5,""feature_positions"":""5_7_1_9_2_0_3_4_8_6"",""feature_dims"":""9_14_4_5_12_3_10_2_15_11_6_8_1_0_7_13"",""trial"":36,""block"":2,""block_trial"":16,""stim"":""0000000000"",""shuffled_stim"":""0000000000"",""label"":0,""rt"":1691,""button_value"":0,""completion_code"":86544}"	2017-08-10T19:55:45	5544948002717696
"{""age"":38,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":450023,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":11,""predictive_idx"":4,""feature_positions"":""3_8_9_1_0_7_6_2_4_5"",""feature_dims"":""15_10_7_6_11_8_13_4_12_9_1_0_14_3_2_5"",""trial"":72,""block"":4,""block_trial"":12,""stim"":""1111011011"",""shuffled_stim"":""1111101101"",""label"":0,""rt"":593,""button_value"":1,""completion_code"":37976}"	2017-08-10T20:37:42	5545179662516224
"{""age"":31,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":496875,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""6_3_5_4_15_1_8_11_7_2_13_10_9_14_12_0"",""trial"":73,""block"":4,""block_trial"":13,""stim"":""1101"",""shuffled_stim"":""0111"",""label"":1,""rt"":1027,""button_value"":1,""completion_code"":38659}"	2017-08-10T18:54:14	5545187984015360
"{""age"":39,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":486729,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":0,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""15_14_0_9_10_11_1_8_4_5_3_13_12_2_7_6"",""trial"":97,""block"":5,""block_trial"":17,""stim"":""0011"",""shuffled_stim"":""0101"",""label"":0,""rt"":1072,""button_value"":0,""completion_code"":45336}"	2017-08-10T19:05:05	5545571309846528
"{""age"":35,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":86501,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":14,""predictive_idx"":5,""feature_positions"":""4_5_9_7_2_0_3_8_6_1"",""feature_dims"":""10_3_5_11_12_14_0_7_4_13_15_6_8_9_2_1"",""trial"":13,""block"":1,""block_trial"":13,""stim"":""0000000101"",""shuffled_stim"":""0011000000"",""label"":0,""rt"":3845,""button_value"":0,""completion_code"":19684}"	2017-08-10T19:19:22	5546205891264512
"{""age"":24,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":24779,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":14,""predictive_idx"":6,""feature_positions"":""9_5_3_2_8_6_0_1_4_7"",""feature_dims"":""13_11_12_4_8_2_14_3_6_9_15_10_5_1_7_0"",""trial"":86,""block"":5,""block_trial"":6,""stim"":""1010001110"",""shuffled_stim"":""0001111001"",""label"":1,""rt"":727,""button_value"":0,""completion_code"":30535}"	2017-08-10T19:24:05	5546398896357376
"{""age"":37,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":726387,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":5,""predictive_idx"":5,""feature_positions"":""1_3_4_8_9_0_6_2_5_7"",""feature_dims"":""11_1_3_14_2_5_7_9_13_15_6_12_4_8_0_10"",""trial"":36,""block"":2,""block_trial"":16,""stim"":""0001010101"",""shuffled_stim"":""0100100011"",""label"":0,""rt"":1149,""button_value"":0,""completion_code"":63171}"	2017-08-10T18:59:57	5547426735718400
"{""age"":52,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":308355,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":9,""predictive_idx"":4,""feature_positions"":""3_4_7_5_0_1_8_2_9_6"",""feature_dims"":""6_5_2_15_9_7_8_12_11_13_10_4_14_0_1_3"",""trial"":29,""block"":2,""block_trial"":9,""stim"":""1010011110"",""shuffled_stim"":""0011101101"",""label"":1,""rt"":1248,""button_value"":1,""completion_code"":13989}"	2017-08-10T19:59:55	5547834220740608
"{""age"":38,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":450023,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":11,""predictive_idx"":4,""feature_positions"":""3_8_9_1_0_7_6_2_4_5"",""feature_dims"":""15_10_7_6_11_8_13_4_12_9_1_0_14_3_2_5"",""trial"":29,""block"":2,""block_trial"":9,""stim"":""1000110010"",""shuffled_stim"":""0100100011"",""label"":1,""rt"":818,""button_value"":0,""completion_code"":37976}"	2017-08-10T20:34:03	5548065880539136
"{""age"":33,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":278449,""dimension_condition"":10,""structure_condition"":""family"",""predictive_dim"":3,""predictive_idx"":5,""feature_positions"":""5_7_1_9_2_0_3_4_8_6"",""feature_dims"":""9_14_4_5_12_3_10_2_15_11_6_8_1_0_7_13"",""trial"":55,""block"":3,""block_trial"":15,""stim"":""0100000000"",""shuffled_stim"":""0010000000"",""label"":0,""rt"":1818,""button_value"":0,""completion_code"":86544}"	2017-08-10T19:58:48	5548357401444352
"{""age"":30,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":267034,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":0,""feature_positions"":""0_3_1_2"",""feature_dims"":""13_3_6_8_10_15_7_14_2_0_9_4_1_5_12_11"",""trial"":20,""block"":1,""block_trial"":20,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":1152,""button_value"":0,""completion_code"":45137}"	2017-08-10T18:51:57	5548676302766080
"{""age"":69,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":58148,""dimension_condition"":16,""structure_condition"":""family"",""predictive_dim"":15,""predictive_idx"":8,""feature_positions"":""4_11_3_15_8_6_12_2_0_10_5_7_9_1_13_14"",""feature_dims"":""13_14_6_8_3_12_10_2_15_9_0_1_11_7_4_5"",""trial"":76,""block"":4,""block_trial"":16,""stim"":""0000000000100000"",""shuffled_stim"":""0000000001000000"",""label"":0,""rt"":1058,""button_value"":0,""completion_code"":37384}"	2017-08-10T19:35:57	5548685966442496
"{""age"":23,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":709551,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":8,""predictive_idx"":12,""feature_positions"":""1_13_2_4_11_5_14_7_15_12_3_9_0_6_8_10"",""feature_dims"":""11_4_2_13_14_3_9_6_1_0_15_7_8_5_12_10"",""trial"":52,""block"":3,""block_trial"":12,""stim"":""1111101111110000"",""shuffled_stim"":""1011100100111111"",""label"":1,""rt"":583,""button_value"":0,""completion_code"":91823}"	2017-08-10T19:00:41	5549929627910144
"{""age"":21,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":497462,""dimension_condition"":16,""structure_condition"":""rule"",""predictive_dim"":5,""predictive_idx"":11,""feature_positions"":""8_1_14_4_13_10_9_3_12_6_15_0_11_7_2_5"",""feature_dims"":""9_8_6_11_4_10_0_3_13_2_7_5_14_12_1_15"",""trial"":64,""block"":4,""block_trial"":4,""stim"":""0001100010011110"",""shuffled_stim"":""1011100110001000"",""label"":0,""rt"":3486,""button_value"":0,""completion_code"":17402}"	2017-08-10T20:24:53	5550101963472896
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":171098,""dimension_condition"":10,""structure_condition"":""family"",""predictive_dim"":8,""predictive_idx"":2,""feature_positions"":""6_4_0_5_8_9_3_2_7_1"",""feature_dims"":""13_15_8_0_12_11_5_4_6_10_14_2_3_9_1_7"",""trial"":92,""block"":5,""block_trial"":12,""stim"":""1011101111"",""shuffled_stim"":""1110111110"",""label"":1,""rt"":1119,""button_value"":1,""completion_code"":94264}"	2017-08-10T19:42:03	5550869554659328
"{""age"":40,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":3047,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""9_13_6_12_3_7_2_11_14_15_1_8_4_0_10_5"",""trial"":54,""block"":3,""block_trial"":14,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":2443,""button_value"":1,""completion_code"":11922}"	2017-08-10T18:51:58	5550988605784064
"{""age"":21,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":497462,""dimension_condition"":16,""structure_condition"":""rule"",""predictive_dim"":5,""predictive_idx"":11,""feature_positions"":""8_1_14_4_13_10_9_3_12_6_15_0_11_7_2_5"",""feature_dims"":""9_8_6_11_4_10_0_3_13_2_7_5_14_12_1_15"",""trial"":2,""block"":1,""block_trial"":2,""stim"":""1110100010000110"",""shuffled_stim"":""1111100000010010"",""label"":1,""rt"":1819,""button_value"":1,""completion_code"":17402}"	2017-08-10T20:18:10	5551313949556736
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":735906,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":2,""feature_positions"":""2_1_0_3"",""feature_dims"":""6_11_13_8_14_5_1_10_4_15_3_0_7_9_2_12"",""trial"":96,""block"":5,""block_trial"":16,""stim"":""1000"",""shuffled_stim"":""0010"",""label"":1,""rt"":798,""button_value"":1,""completion_code"":66460}"	2017-08-10T19:17:56	5552351452594176
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":282019,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":14,""predictive_idx"":7,""feature_positions"":""7_4_12_2_10_13_15_0_14_3_11_9_1_5_8_6"",""feature_dims"":""5_2_7_13_6_11_15_14_4_3_0_12_1_9_10_8"",""trial"":57,""block"":3,""block_trial"":17,""stim"":""0100000000100111"",""shuffled_stim"":""0000111010001000"",""label"":0,""rt"":839,""button_value"":1,""completion_code"":88003}"	2017-08-10T19:07:01	5553565586161664
"{""age"":35,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":86501,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":14,""predictive_idx"":5,""feature_positions"":""4_5_9_7_2_0_3_8_6_1"",""feature_dims"":""10_3_5_11_12_14_0_7_4_13_15_6_8_9_2_1"",""trial"":71,""block"":4,""block_trial"":11,""stim"":""0011110001"",""shuffled_stim"":""1110101000"",""label"":0,""rt"":1159,""button_value"":0,""completion_code"":19684}"	2017-08-10T19:38:37	5554206878466048
"{""age"":24,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":24779,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":14,""predictive_idx"":6,""feature_positions"":""9_5_3_2_8_6_0_1_4_7"",""feature_dims"":""13_11_12_4_8_2_14_3_6_9_15_10_5_1_7_0"",""trial"":83,""block"":5,""block_trial"":3,""stim"":""1110011101"",""shuffled_stim"":""1101011101"",""label"":1,""rt"":9382,""button_value"":0,""completion_code"":30535}"	2017-08-10T19:23:51	5554606176206848
"{""age"":29,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":745200,""dimension_condition"":10,""structure_condition"":""family"",""predictive_dim"":10,""predictive_idx"":8,""feature_positions"":""6_8_7_2_3_9_4_1_0_5"",""feature_dims"":""4_7_1_2_8_3_6_14_10_11_5_12_15_13_0_9"",""trial"":30,""block"":2,""block_trial"":10,""stim"":""1000010000"",""shuffled_stim"":""0000000011"",""label"":0,""rt"":1496,""button_value"":1,""completion_code"":46454}"	2017-08-10T18:59:44	5554905615958016
"{""age"":24,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":24779,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":14,""predictive_idx"":6,""feature_positions"":""9_5_3_2_8_6_0_1_4_7"",""feature_dims"":""13_11_12_4_8_2_14_3_6_9_15_10_5_1_7_0"",""trial"":77,""block"":4,""block_trial"":17,""stim"":""1101110100"",""shuffled_stim"":""0110001111"",""label"":1,""rt"":384,""button_value"":0,""completion_code"":30535}"	2017-08-10T19:23:10	5556268462768128
"{""age"":33,""gender"":""male"",""country"":""India"",""experiment"":""exp_one_no_timer"",""subject_ID"":13133,""dimension_condition"":16,""structure_condition"":""family"",""predictive_dim"":1,""predictive_idx"":15,""feature_positions"":""12_7_4_14_15_2_6_5_8_3_1_9_10_11_13_0"",""feature_dims"":""5_6_9_2_4_13_11_15_0_3_8_7_12_14_10_1"",""trial"":8,""block"":1,""block_trial"":8,""stim"":""0000000010000000"",""shuffled_stim"":""0000000010000000"",""label"":0,""rt"":1196,""button_value"":1,""completion_code"":16426}"	2017-08-10T20:01:33	5558278507462656
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":171098,""dimension_condition"":10,""structure_condition"":""family"",""predictive_dim"":8,""predictive_idx"":2,""feature_positions"":""6_4_0_5_8_9_3_2_7_1"",""feature_dims"":""13_15_8_0_12_11_5_4_6_10_14_2_3_9_1_7"",""trial"":55,""block"":3,""block_trial"":15,""stim"":""0000000000"",""shuffled_stim"":""0000000000"",""label"":0,""rt"":1427,""button_value"":0,""completion_code"":94264}"	2017-08-10T19:38:28	5558317027950592
"{""age"":30,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":267034,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":0,""feature_positions"":""0_3_1_2"",""feature_dims"":""13_3_6_8_10_15_7_14_2_0_9_4_1_5_12_11"",""trial"":14,""block"":1,""block_trial"":14,""stim"":""0001"",""shuffled_stim"":""0100"",""label"":0,""rt"":3901,""button_value"":0,""completion_code"":45137}"	2017-08-10T18:51:27	5558520099373056
"{""age"":30,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":264259,""dimension_condition"":10,""structure_condition"":""intermediate"",""predictive_dim"":8,""predictive_idx"":2,""feature_positions"":""9_2_0_6_7_1_3_4_8_5"",""feature_dims"":""14_0_8_1_6_15_3_2_9_4_12_7_5_13_10_11"",""trial"":24,""block"":2,""block_trial"":4,""stim"":""1101011000"",""shuffled_stim"":""0011011001"",""label"":1,""rt"":5467,""button_value"":1,""completion_code"":63219}"	2017-08-10T19:09:53	5559647259852800
"{""age"":30,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":264259,""dimension_condition"":10,""structure_condition"":""intermediate"",""predictive_dim"":8,""predictive_idx"":2,""feature_positions"":""9_2_0_6_7_1_3_4_8_5"",""feature_dims"":""14_0_8_1_6_15_3_2_9_4_12_7_5_13_10_11"",""trial"":50,""block"":3,""block_trial"":10,""stim"":""1111110000"",""shuffled_stim"":""0110011101"",""label"":1,""rt"":4791,""button_value"":1,""completion_code"":63219}"	2017-08-10T19:14:37	5560169366814720
"{""age"":40,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":3047,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""9_13_6_12_3_7_2_11_14_15_1_8_4_0_10_5"",""trial"":71,""block"":4,""block_trial"":11,""stim"":""0100"",""shuffled_stim"":""0001"",""label"":0,""rt"":1046,""button_value"":0,""completion_code"":11922}"	2017-08-10T18:53:36	5560504105828352
"{""age"":26,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":78728,""dimension_condition"":10,""structure_condition"":""rule"",""predictive_dim"":6,""predictive_idx"":3,""feature_positions"":""3_6_4_0_1_2_5_9_8_7"",""feature_dims"":""15_12_14_6_11_9_3_4_13_7_2_0_1_10_8_5"",""trial"":52,""block"":3,""block_trial"":12,""stim"":""1111010110"",""shuffled_stim"":""1001111011"",""label"":1,""rt"":1512,""button_value"":1,""completion_code"":20232}"	2017-08-10T19:19:51	5561502685724672
"{""age"":40,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":3047,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":1,""feature_positions"":""2_0_3_1"",""feature_dims"":""9_13_6_12_3_7_2_11_14_15_1_8_4_0_10_5"",""trial"":65,""block"":4,""block_trial"":5,""stim"":""1100"",""shuffled_stim"":""0101"",""label"":1,""rt"":1740,""button_value"":1,""completion_code"":11922}"	2017-08-10T18:53:02	5561929498099712
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":670021,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":11,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""12_10_11_13_15_5_14_4_1_9_0_3_8_6_2_7"",""trial"":92,""block"":5,""block_trial"":12,""stim"":""1000"",""shuffled_stim"":""0010"",""label"":1,""rt"":456,""button_value"":1,""completion_code"":37268}"	2017-08-10T19:02:38	5562540188762112
"{""age"":29,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":107650,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":7,""predictive_idx"":0,""feature_positions"":""0_2_1_3"",""feature_dims"":""7_0_1_6_9_15_14_11_13_5_8_10_4_3_12_2"",""trial"":41,""block"":3,""block_trial"":1,""stim"":""1011"",""shuffled_stim"":""1101"",""label"":1,""rt"":2585,""button_value"":1,""completion_code"":50133}"	2017-08-10T19:08:49	5562771848560640
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":735906,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":13,""predictive_idx"":2,""feature_positions"":""2_1_0_3"",""feature_dims"":""6_11_13_8_14_5_1_10_4_15_3_0_7_9_2_12"",""trial"":52,""block"":3,""block_trial"":12,""stim"":""1011"",""shuffled_stim"":""1011"",""label"":1,""rt"":562,""button_value"":1,""completion_code"":66460}"	2017-08-10T19:13:54	5564182745317376
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":583424,""dimension_condition"":16,""structure_condition"":""intermediate"",""predictive_dim"":15,""predictive_idx"":11,""feature_positions"":""2_14_9_4_3_13_15_6_10_7_8_0_1_12_5_11"",""feature_dims"":""10_7_5_2_6_3_0_4_9_13_8_15_11_1_12_14"",""trial"":55,""block"":3,""block_trial"":15,""stim"":""1001011011010011"",""shuffled_stim"":""0110101100110011"",""label"":1,""rt"":1965,""button_value"":1,""completion_code"":88748}"	2017-08-10T18:54:34	5565426406785024
"{""age"":31,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":457913,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":12,""predictive_idx"":1,""feature_positions"":""2_0_1_3"",""feature_dims"":""15_12_10_5_14_2_13_9_11_1_6_3_0_4_8_7"",""trial"":47,""block"":3,""block_trial"":7,""stim"":""0001"",""shuffled_stim"":""0001"",""label"":0,""rt"":1241,""button_value"":0,""completion_code"":72561}"	2017-08-10T22:30:12	5565545592127488
"{""age"":39,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_one_no_timer"",""subject_ID"":486729,""dimension_condition"":4,""structure_condition"":""rule"",""predictive_dim"":0,""predictive_idx"":2,""feature_positions"":""1_2_0_3"",""feature_dims"":""15_14_0_9_10_11_1_8_4_5_3_13_12_2_7_6"",""trial"":67,""block"":4,""block_trial"":7,""stim"":""1000"",""shuffled_stim"":""0010"",""label"":1,""rt"":1986,""button_value"":1,""completion_code"":45336}"	2017-08-10T19:02:09	5565658066583552
